Client ID,Sales Person ID,Team,Actual Sales,Collection,product_id
7358,2013110002,N1,116431.5,0,10
6062,2013110002,N1,115888.32,115889,10
7107,2019050002,N1,115735.84,112716,10
3670,2022040001,N2,115332,29899,10
3530,2012100002,G2,114999.91,40299,10
4581,2017100003,N1,114914.28,114910,10
4522,2020030012,N2,114414.3,189724,10
6612,2019050002,N1,113985.18,114964,10
6459,2017090008,N3,113645.68,113640,10
6539,2022010027,G2,113264.68,113266,10
5864,2017050001,N3,113228.48,113228,10
6706,2019040002,N3,113172.36,0,10
3360,2018010005,N1,112568.29,68370,10
4051,2017090001,G2,112566.3,112566,10
6659,2020080002,U2,112554.32,112554,10
6300,2021110045,G2,112400.54,106301,10
6591,2021090030,N1,111752.63,111754,10
7112,2017050001,N3,111661.5,111668,10
6218,2021010005,G2,110034.89,110034,10
3778,2019050002,N1,109330.24,70109,10
6336,2021010005,G2,108902.56,108879,10
5895,2017090008,N3,108157.06,108156,10
7020,2019040002,N3,107929.77,107900,10
7002,2017090008,N3,106984.08,106985,10
6169,2021010005,G2,106301.58,106301.8,10
7300,2021010006,N2,105522.4,105400,10
6781,2022020018,N3,103875.84,103876,10
3203,2019050002,N1,103843.68,83600,10
6932,2021110045,G2,103775.98,103775,10
6473,2017090008,N3,103314.25,103314,10
2471,2018010005,N1,102841.88,100313,10
6486,2022020001,N2,101495.94,101565,10
7185,2018070019,N3,101430.2,101430,10
5209,2022010027,G2,101122.52,44684,10
6724,2012010001,N3,99982.09,100000,10
7351,2022010005,N3,99797.88,99797,10
6248,2020030012,N2,99000.91,99000,10
7163,2021010020,U2,99000.72,99000,10
3814,2021100029,N2,98663.44,124628,10
6279,2020080002,U2,98477.28,98477,10
6373,2022010027,G2,98476.12,95989,10
6815,2022010027,G2,98313.75,98314,10
5025,2017050001,N3,97921.2,98000,10
5971,2020030006,N3,97619.2,97622,10
5190,2022010005,N3,97601.14,118561,10
6497,2022020006,N3,96993.21,97000,10
6371,2018120010,G2,96943.77,96944,10
6285,2018070019,N3,96545.6,96545,10
7343,2018020009,N3,96149.76,96150,10
7203,2021100043,N3,95855.76,95855,10
5006,2018120010,G2,95409,95410,10
6876,2018010005,N1,95215.67,92635,10
4463,2018120010,G2,95167.2,95168,10
6073,2015080005,N3,94178.32,94178,10
5514,2022010027,G2,94125.12,208412,10
5502,2020120015,N3,93482,93483,10
6586,2017100001,N1,93408.4,93410,10
6359,2022020018,N3,82022.22,16925,10
6976,2022020006,N3,93193.48,93193,10
5744,2012010001,N3,92527.98,92528,10
7082,2021110045,G2,91683.15,91683,10
7067,2018120010,G2,91519.66,91522,10
6237,2020080002,U2,91516.49,91500,10
5603,2022040001,N2,91496.88,91496.88,10
6506,2019040002,N3,91348.96,0,10
5935,2021010025,N1,91344,91344,10
6818,2022020001,N2,42195.66,0,10
7087,2020030006,N3,90446.69,89000,10
6409,2021100029,N2,75887.04,75946,10
3807,2021010025,N1,90251.92,90252,10
6536,2020030012,N2,90180.15,90181,10
7296,2022040001,N2,90157.36,0,10
6568,2022010027,G2,90023.16,90025,10
5443,2021010005,G2,89498.64,0,10
5984,2021100029,N2,89224.5,89224,10
6067,2012080003,N1,88932.48,67132,10
3573,2012100002,G2,88742.98,123524,10
4713,2017100001,N1,88372.61,88378,10
2405,2019050002,N1,88184.3,23943,10
6474,2017090008,N3,88018.84,88019,10
7116,2022010005,N3,87577.5,87577.5,10
6374,2021090030,N1,87124.88,87125,10
7323,2021090030,N1,87041.96,87073,10
5241,2022020018,N3,86571.4,86500,10
6983,2019100035,N1,86409,86409,10
7292,2019040002,N3,85962.33,85875,10
3048,2012050001,G2,85805.46,209803,10
6751,2022020018,N3,85738.27,86000,10
6832,2021010006,N2,85551.83,85552,10
6434,2022010027,G2,85501.5,85500,10
6525,2021100029,N2,85174.8,67038,10
6266,2017100001,N1,85112.72,85113,10
7043,2017090008,N3,84340.9,83850,10
6526,2021090030,N1,83310.2,83312,10
7273,2022040003,N2,82998.4,82998,10
6098,2022010027,G2,82852.18,82853,10
6975,2019050002,N1,82098.45,79939,10
6622,2019050002,N1,81871.2,81872,10
7339,2022090018,N3,81675.28,81675,10
5539,2022010027,G2,81494.06,81494,10
6410,2013110002,N1,81371.25,81372,10
6357,2021100029,N2,80958.04,81200,10
6156,2021010006,N2,80441.34,80442,10
6971,2021010005,G2,80412.75,80390,10
6886,2017050001,N3,79999.6,80000,10
7287,2018120010,G2,79388.06,79388,10
7095,2021050006,N3,79333.13,79333,10
7064,2020030013,N3,79240.8,125527,10
7199,2017050001,N3,79199.55,79210,10
4378,2021100029,N2,78356.31,78450,10
6890,2017050001,N3,78343.58,78344,10
5969,2021010004,N2,58257.94,58200,10
2170,2021010016,N3,78110.34,0,10
6723,2020030013,N3,78056.72,76024,10
6011,2021010006,N2,77382.04,77382,10
7359,2022020001,N2,77343.14,50000,10
4497,2020030012,N2,77132.98,77132,10
6579,2020030012,N2,76912.76,77731,10
5672,2020120015,N3,76831.98,82478,10
3430,2015080005,N3,76807.43,2734416,10
4743,2011110002,N1,76560.12,234506,10
7192,2019040002,N3,76547.96,76548,10
7310,2018070019,N3,76450.28,76450,10
5616,2021010016,N3,76024.32,50000,10
6217,2021090030,N1,75920.79,42153,10
3361,2012010001,N3,75457.6,45185,10
5849,2017050001,N3,75455.25,0,10
5013,2018120010,G2,75138.3,75141,10
3428,2012100002,G2,75104.64,14976,10
7314,2022110004,N3,75039.58,75040,10
6405,2021100029,N2,75006.68,75010,10
4356,2022020018,N3,74993.42,90000,10
6234,2021100029,N2,74382,74382,10
6075,2012010001,N3,74143.59,74144,10
7078,2017100001,N1,73369.21,0,10
5351,2020030006,N3,73360,81581,10
6510,2017100001,N1,72999.84,73000,10
6771,2018120010,G2,72633.48,72632,10
4050,2012050001,G2,72381.12,0,10
7034,2017050001,N3,72232.56,96417,10
6948,2017090008,N3,72001.5,72000,10
2174,2011110002,N1,71978.2,70100,10
5585,2022010027,G2,71928.76,159008,10
6268,2019040002,N3,71770.14,71700,10
7352,2013110002,N1,71701.5,71756,10
5708,2021010014,N3,70499.52,70500,10
6478,2018070019,N3,70305,70305,10
5805,2017100003,N1,70298.68,142304,10
2288,2012010001,N3,70068.14,70068,10
2173,2021090030,N1,70000.79,107298,10
6728,2021020001,N1,69437.47,69437,10
4900,2022020018,N3,69404.8,69000,10
5856,2012080003,N1,69284.58,569284,10
6542,2019100035,N1,68969.99,68970,10
7295,2017090039,N3,68899.92,68907,10
2833,2017090001,G2,68757,1068757,10
6043,2020120015,N3,68504.83,68505,10
2192,2017090001,G2,68117.89,68119,10
4444,2018010005,N1,68067.6,66345,10
6823,2021010016,N3,67653,67653,10
4131,2020030012,N2,67626.55,367636,10
3459,2011110002,N1,67608.75,607499,10
6275,2021100043,N3,67561.26,67561,10
4651,2021010005,G2,67031.25,65282,10
5635,2021020001,N1,67009.89,67011,10
6327,2021090030,N1,66599.01,66600,10
6087,2022040003,N2,66591.75,66592,10
5588,2020030006,N3,66513.72,66500,10
7003,2012010001,N3,66499.2,66499,10
7030,2022020001,N2,66322.13,66323,10
7357,2012050001,G2,66015.18,0,10
4412,2017090008,N3,65998.34,66500,10
7119,2017050001,N3,65891.25,65892,10
5358,2017050001,N3,65780.49,65780,10
7254,2021020001,N1,65730.98,65730,10
5024,2021010004,N2,65680,65680,10
6944,2020030006,N3,65254.58,0,10
5965,2022020001,N2,65155.32,63455,10
6347,2021100043,N3,65002.86,65000,10
5333,2020030006,N3,64856.25,58800,10
4985,2022020018,N3,64759.94,64300,10
4145,2017090039,N3,64661.8,64662,10
6391,2021120007,N2,64616.76,64618,10
6844,2018010005,N1,64411.74,62537,10
7187,2021010020,U2,64355.53,64800,10
6679,2022040003,N2,63444.75,63445,10
7205,2021120007,N2,63323.45,63323,10
6908,2018120010,G2,63270.14,63271,10
5684,2018120010,G2,62981.55,62985,10
6375,2022010027,G2,62945.19,62945,10
5997,2020030012,N2,62790,62790,10
6891,2019040002,N3,62412.48,62400,10
7363,2021010005,G2,62286,55577,10
4521,2018010005,N1,62228.03,31652,10
6081,2018120010,G2,61878.74,61879,10
7444,2022110004,N3,61377.42,61378,10
5913,2017090008,N3,61285.38,61285.26,10
7142,2018120010,G2,61010.13,61011,10
4585,2018120001,G2,60927.36,60928,10
3400,2022040003,N2,60698.16,60775,10
7162,2022010027,G2,60262.38,49924,10
6940,2020030012,N2,60050.85,159351,10
6800,2019100035,N1,59992.53,60000,10
6024,2018070019,N3,59866.2,59870,10
5141,2017050001,N3,59122.14,59123,10
6894,2022020018,N3,58797.96,58800,10
6685,2020030013,N3,58698,58700,10
6852,2018010005,N1,58445.59,40905,10
7335,2012010001,N3,58279.2,0,10
7284,2012100002,G2,57597,0,10
6848,2021050006,N3,56856.84,52874,10
7183,2018070019,N3,56698.23,56699,10
3334,2017090001,G2,56623.6,0,10
6732,2019040002,N3,56257.5,56200,10
6928,2020080002,U2,55937.34,54478,10
6994,2019100035,N1,55865.37,54409,10
7104,2017090039,N3,55814.25,74085,10
6344,2013040001,G2,55190.1,55190,10
6244,2020120015,N3,55005.6,55006,10
5411,2017050001,N3,54947.1,55000,10
5779,2020030012,N2,54901.64,54935,10
6977,2021010005,G2,54618.75,54618,10
5278,2012010001,N3,54474.72,54475,10
6196,2021010005,G2,54262.73,54262,10
7172,2017100001,N1,54020.8,54020,10
6594,2021100043,N3,53789.55,53790,10
6119,2021010014,N3,53370.88,53372,10
6012,2021010020,U2,52917.77,52918,10
6366,2018020009,N3,52699.42,52705,10
6658,2018120001,G2,52246.81,52247,10
7106,2021090030,N1,51916.09,51916,10
7149,2021010020,U2,51672.41,51660,10
7355,2021010005,G2,51669.55,0,10
7235,2021110011,U2,51658.66,51658,10
3175,2020120015,N3,51612.8,522985,10
6998,2018120010,G2,51565.36,51566,10
5379,2022110007,N3,51445.13,51446,10
4833,2022020001,N2,51080.56,57747,10
6799,2021110011,U2,50872.5,0,10
2925,2017050001,N3,50584.82,50959,10
7240,2021010004,N2,50577.58,50577,10
6475,2017090008,N3,50296.48,50296,10
6903,2022010005,N3,49967.62,49968,10
5658,2022040003,N2,49931.38,222428,10
6719,2022010027,G2,49627.27,49500,10
3771,2021010006,N2,49027.68,49027,10
2762,2012010001,N3,48881.69,47607,10
6884,2021110045,G2,48813.77,48814,10
4008,2016010001,N2,48584.28,107160.92,10
5071,2013040001,G2,48294.89,106488,10
3897,2017100001,N1,48139.2,48140,10
7202,2017100001,N1,47946.12,47947,10
6302,2021090030,N1,47737.88,47738,10
4546,2015080005,N3,47663,163234,10
6365,2021090030,N1,47410.32,47411,10
7103,2021010016,N3,47402.25,0,10
5356,2017050001,N3,47152,47152,10
6364,2021090030,N1,46957.55,46958,10
5928,2022020001,N2,14216.53,45505,10
7242,2022040003,N2,46686.6,46600,10
4484,2011110002,N1,46281.62,0,10
6022,2017090008,N3,46252.05,46253,10
7108,2021010004,N2,46225.14,46226,10
6949,2017090039,N3,46194,46194,10
6814,2021100029,N2,46154.97,46155,10
7000,2019040002,N3,45833.17,52700,10
6485,2017090001,G2,45458.76,45458,10
7094,2021110045,G2,45450.19,45451,10
7262,2021100043,N3,45357,45360,10
4802,2012050001,G2,45158.88,33506,10
4664,2017100001,N1,45128.59,45130,10
6911,2018010005,N1,44813.75,0,10
6962,2021090030,N1,44780.83,44781,10
6442,2017050001,N3,44693,44693,10
6245,2020120015,N3,44460,44460,10
5909,2021050006,N3,44012.8,44013,10
5021,2013110002,N1,44004.84,59139,10
5881,2022040003,N2,43982.25,43982,10
6713,2022020001,N2,43486.63,43480,10
6379,2013110002,N1,43353.45,43354,10
6206,2018020009,N3,43351,43350,10
6102,2021110011,U2,43323.58,43324,10
6839,2021010005,G2,42684.48,42684,10
6416,2021100029,N2,42569.63,42570,10
6534,2022020006,N3,42075.53,42075,10
5686,2020030006,N3,42069.63,42000,10
7354,2021010005,G2,41958.9,0,10
7353,2021010005,G2,41958.9,0,10
7333,2022020018,N3,41945.02,50000,10
5996,2017090039,N3,41635.62,41635,10
6587,2021110045,G2,41371.46,41372,10
5954,2021010020,U2,41000.54,41000,10
6807,2021110045,G2,40764.8,40765,10
7130,2018120010,G2,40701,40700,10
4201,2019100035,N1,40520.53,40500,10
3041,2015080005,N3,40483.46,40486,10
6798,2012100002,G2,39992.72,39990,10
6177,2019040002,N3,39812,39820,10
6640,2022020001,N2,39470.2,38287,10
6363,2022010005,N3,39468.78,39469,10
7280,2022110007,N3,39007.65,39008,10
7042,2019050002,N1,39004.2,39004,10
6702,2022020018,N3,39002.77,39000,10
6582,2021100043,N3,38873.45,38875.01,10
7318,2022020018,N3,37973.25,0,10
7184,2021110011,U2,37892.81,37893,10
7328,2020120015,N3,37737.96,37899,10
7294,2017090001,G2,37569.84,37570,10
5506,2021010014,N3,37099.92,10000,10
6837,2018010005,N1,37060.91,36113,10
2805,2012010001,N3,37048.97,37051,10
7088,2019050002,N1,36993,36028,10
5480,2022010027,G2,36830.7,24868,10
6993,2022020006,N3,36801,36801,10
6051,2012050001,G2,36726.63,36727,10
6339,2019040002,N3,36611.5,36000,10
5801,2018020009,N3,36546,0,10
6005,2021010014,N3,36498.83,36500,10
6006,2012050001,G2,36321.84,12000,10
6922,2022020018,N3,36271.5,36280,10
6690,2022020018,N3,36200.25,36200,10
6660,2022010027,G2,36109.12,0,10
5958,2012050001,G2,35901.84,35902,10
6163,2019040002,N3,35895.16,37945,10
6580,2021020001,N1,35681.24,35700,10
7306,2021010006,N2,35513.28,35514,10
6663,2021010020,U2,35507.2,35510,10
6678,2012100002,G2,35324.64,0,10
7093,2021110011,U2,35290.76,35291,10
2404,2012010001,N3,35026.08,35026,10
7152,2021100029,N2,34837.5,34838,10
4198,2020120015,N3,34387.5,34964,10
7117,2017090039,N3,34101,34200,10
4453,2019040002,N3,34011.67,30000,10
3137,2021010025,N1,34008.16,50000,10
6947,2017090039,N3,33917.54,33918,10
5927,2017050001,N3,33774.4,33780,10
7098,2017090039,N3,33748.5,33748,10
7298,2022110007,N3,33708.57,33710,10
6625,2018120010,G2,33379.7,33380,10
6820,2022010027,G2,33099.3,32235,10
6569,2020120015,N3,32924.21,32924,10
6157,2021010014,N3,32874.12,41290,10
7166,2017090001,G2,32748.48,32748,10
2965,2012050001,G2,32630.32,40164,10
6424,2022020001,N2,32529.75,32500,10
6645,2022010005,N3,32481.54,32482,10
4733,2019040002,N3,32326.01,32327,10
6453,2020030006,N3,32265.04,33000,10
5886,2022040003,N2,32153.25,32150,10
3660,2021010014,N3,32024.28,121937,10
7210,2022020006,N3,31677.92,31678,10
7248,2017090001,G2,31534.73,31535,10
6527,2019100035,N1,31523.85,31525,10
4204,2022020001,N2,31518.77,103417,10
5834,2018120010,G2,31488.91,31492,10
7101,2021010004,N2,30991.42,30991,10
6675,2022010005,N3,30687.54,30688,10
6472,2015080005,N3,29999.22,30000,10
2484,2018010005,N1,29785,0,10
7272,2022100002,N3,29712.6,29714,10
6624,2012050001,G2,29597.76,29598,10
4571,2020120015,N3,29529.6,28759.68,10
4982,2019100035,N1,29475,29475,10
7179,2018010005,N1,29474.39,0,10
7037,2020030006,N3,29336.67,29337,10
6309,2019040002,N3,29102.58,0,10
6133,2018120001,G2,28969.2,0,10
7161,2022040003,N2,28944.77,28895,10
6721,2020030006,N3,28728.66,28730,10
6712,2021010005,G2,26770.24,26770,10
6417,2021110011,U2,28480.5,28500,10
3141,2013110002,N1,28290.6,28291,10
6278,2020030012,N2,27950.27,27950,10
6378,2021090030,N1,27875.28,27876,10
5446,2020030012,N2,27856.51,27857,10
4283,2012100002,G2,27264,104247,10
6038,2017090039,N3,27221.6,27222,10
7039,2020030013,N3,26995.5,26996,10
5854,2021010020,U2,26968.82,26969,10
6945,2019040002,N3,26857.06,0,10
7197,2022020018,N3,26796.3,42360,10
6667,2017090039,N3,26670.93,0,10
6499,2019100035,N1,26609.23,26610,10
4553,2021100029,N2,26502.26,16975,10
6423,2019100035,N1,26437.6,26438,10
6791,2022020001,N2,26226.75,26000,10
6850,2018120010,G2,25888.94,25889,10
4850,2017100001,N1,25875.79,25875,10
6967,2021110045,G2,25705.11,22700,10
6929,2021110045,G2,25310.67,25312,10
5858,2020030012,N2,25150.98,25151,10
4957,2017100003,N1,24648,24700,10
6251,2018120001,G2,24512.28,24513,10
7288,2011110002,N1,24229.56,0,10
7158,2021090030,N1,24101.61,24103,10
5291,2021120007,N2,24086.4,24086,10
6348,2021020001,N1,23997.78,24000,10
5718,2017090008,N3,23976.13,8500,10
6838,2018120010,G2,23580.96,23580,10
6121,2018070019,N3,23460.84,23461,10
6484,2021010005,G2,23278.64,23279,10
7271,2020030006,N3,22993.23,23000,10
7066,2020030012,N2,22680.11,22680,10
6593,2021010016,N3,22566.96,21979,10
6923,2020030006,N3,22410.19,22411,10
4391,2012010001,N3,22187.12,22187,10
5769,2018120010,G2,22108.4,22108,10
7278,2022020006,N3,21674.25,0,10
5727,2020030006,N3,21674.25,21657,10
2153,2012050001,G2,21517.65,21520,10
2215,2012100002,G2,21488.73,21500,10
4771,2012100002,G2,21479.9,21478,10
6023,2022040003,N2,21399.89,21400,10
5815,2019100035,N1,21323.48,21300,10
5306,2019100035,N1,21200,880841,10
7177,2021110045,G2,21142.88,21142,10
7170,2020120015,N3,21000.66,21000,10
6477,2021010004,N2,20879.04,20870,10
7225,2022020018,N3,20878.76,10000,10
7053,2012080003,N1,20697.8,20698,10
5579,2017050001,N3,20673.38,20700,10
6704,2021120007,N2,20623.2,20600,10
7371,2017100001,N1,20523.75,0,10
7109,2018120010,G2,20304.06,20305,10
6509,2021010004,N2,20269.86,20000,10
5706,2017090008,N3,19998.78,20000,10
6609,2015080005,N3,19657.5,19658,10
7198,2021110045,G2,19494.86,19495,10
6603,2017090001,G2,19434.72,19434,10
7159,2021090030,N1,18946.5,18947,10
4304,2019050002,N1,18598.5,18500,10
7055,2022040003,N2,18305.36,0,10
4496,2020030012,N2,18141.12,66914,10
7121,2017090008,N3,18139.18,18140,10
6085,2021010005,G2,18098.4,18099,10
7068,2012010001,N3,17792.46,17329,10
4058,2017100001,N1,17499.99,0,10
6986,2013040001,G2,17274,0,10
6265,2021090030,N1,17219.51,17220,10
6589,2021010016,N3,16849.56,16850,10
6736,2020030013,N3,16708.23,0,10
6861,2017050001,N3,16694.4,16695,10
2513,2012050001,G2,16567.46,8880,10
6035,2018070019,N3,16503.56,16515,10
7132,2017050001,N3,16334.3,16335,10
5994,2021010005,G2,16215.26,16215,10
7264,2021110045,G2,15691.5,15692,10
5938,2022010005,N3,15422.4,15422.4,10
7257,2022110004,N3,15339,15339,10
7336,2017100001,N1,15073.8,0,10
4775,2018120001,G2,15062.58,21273,10
6885,2017090039,N3,14998.66,15000,10
6476,2012080003,N1,14820.75,14433,10
6048,2020030013,N3,14800.8,14801,10
5378,2019100035,N1,14688,14668,10
6015,2021010020,U2,14657.68,14658,10
3853,2012010001,N3,14569.62,14191,10
6583,2022010005,N3,14426.88,14426,10
2450,2012050001,G2,14376.88,14350,10
6507,2022010005,N3,14216,14216,10
5877,2021010004,N2,14138.25,14138,10
5699,2022020018,N3,14112.8,176343.8,10
6254,2021090030,N1,13935.48,13936,10
3001,2022020001,N2,13781.82,89984,10
6130,2022010027,G2,13038,13038,10
7017,2022010005,N3,13002.6,13000,10
6143,2018070019,N3,13001.04,13002,10
6330,2021010004,N2,12684.98,12685,10
7241,2019100035,N1,12499.97,0,10
6086,2017090008,N3,12399.24,12400,10
7212,2022040003,N2,12175.5,12175,10
6418,2017090008,N3,12048.26,12050,10
7302,2019050002,N1,11914.5,0,10
6930,2019100035,N1,11690.25,11700,10
7073,2021090030,N1,11647.76,11648,10
6555,2022020018,N3,11488.16,11488,10
7063,2021010006,N2,11185.84,11186,10
4143,2021010014,N3,11031.02,11032,10
6869,2018010005,N1,10988.82,10713,10
7007,2021010004,N2,10977,11000,10
2836,2019100035,N1,10920.8,13489,10
6987,2021110045,G2,10777.5,0,10
7090,2022010027,G2,10707.9,10708,10
4734,2012050001,G2,10448.9,10449,10
6750,2022010027,G2,10353,10350,10
7279,2022020006,N3,10343.25,10343,10
4238,2017100001,N1,10220.7,10220,10
7047,2021110045,G2,10200.11,10200,10
6853,2022010027,G2,10171.46,10000,10
6134,2021010005,G2,10103.22,10104,10
7367,2017050001,N3,10073.52,10074,10
5891,2012090001,G2,9349.34,0,10
5863,2022040003,N2,9323.2,9323,10
6026,2022010027,G2,9218.73,9218,10
5740,2020120015,N3,9016.02,9020,10
3193,2018010005,N1,8826.64,8596,10
6808,2018120010,G2,8561.28,8561,10
4414,2022010027,G2,8506.68,8506,10
2364,2021120007,N2,8424.78,8425,10
6601,2017090001,G2,7964.25,7964,10
2592,2022040003,N2,7298.46,10000,10
7305,2017090039,N3,7117.5,0,10
6083,2019040002,N3,6802.25,0,10
6575,2017090039,N3,6688.8,6690,10
6032,2017090008,N3,6606.6,6607,10
5847,2022020018,N3,6065.6,0,10
5365,2021010016,N3,5748,5748,10
7214,2018010005,N1,4311.24,0,10
6490,2021090030,N1,3962.4,3963,10
6683,2022040003,N2,3947.02,3947,10
6430,2022020001,N2,3794.56,3790,10
4190,2018120001,G2,3697.2,3697,10
2182,2022040003,N2,3326.54,0,10
6029,2019100035,N1,3303.3,3300,10
5284,2017050001,N3,2798.18,2800,10
2005,2020030012,N2,2041.2,0,10
6883,2012100002,G2,1806.25,0,10
4450,2012050001,G2,832,0,10
5420,2011110002,N1,0,4297,10
5104,2017100003,N1,0,2649,10
5541,2012100002,G2,0,190000,10
5210,2017100003,N1,0,1412,10
5645,2018010005,N1,0,16228,10
5662,2013040001,G2,0,14951,10
5673,2017090001,G2,0,257030,10
5304,2021120007,N2,0,0,10
5724,2017100003,N1,0,921754,10
4940,2017050001,N3,0,0,10
5383,2019040002,N3,0,100000,10
5414,2020030012,N2,0,57771.75,10
5002,2021010014,N3,0,0,10
4479,2017050001,N3,0,100000,10
4485,2020030012,N2,0,0,10
3822,2017090039,N3,0,150000,10
4503,2020030013,N3,0,318936,10
3866,2021120007,N2,0,0,10
3932,2012010001,N3,0,15482,10
3955,2015080005,N3,0,0,10
4034,2012050001,G2,0,31817,10
4079,2012080003,N1,0,3389,10
4742,2012100002,G2,0,118,10
4112,2018020009,N3,0,954107,10
4759,2015080005,N3,0,0,10
4128,2021100029,N2,0,-1067866,10
4208,2015080005,N3,0,50000,10
4250,2016010001,N2,0,100000,10
4896,2021010014,N3,0,128905,10
4386,2018120010,G2,0,3213,10
6778,2017090008,N3,0,0,10
2031,2021090030,N1,0,113000,10
2100,2021010014,N3,0,259685,10
6233,2021100029,N2,0,0,10
3122,2012100002,G2,0,202651.63,10
3150,2012050001,G2,0,40000,10
2268,2012050001,G2,0,8100,10
3249,2015080005,N3,0,0,10
2334,2013110002,N1,0,34000,10
3291,2018010005,N1,0,30589,10
2402,2017090008,N3,0,200000,10
3306,2018010005,N1,0,5109,10
2423,2021010014,N3,0,13805,10
3373,2022020001,N2,0,30000,10
3405,2021120007,N2,0,0,10
2610,2012010001,N3,0,8040,10
3498,2022040003,N2,0,0,10
2728,2015080005,N3,0,0,10
3531,2012050001,G2,0,2241,10
3560,2021050006,N3,0,29817,10
2796,2021100029,N2,0,0,10
3603,2022040003,N2,0,0,10
3630,2016010001,N2,0,17000,10
3649,2016010001,N2,0,50000,10
7370,2022010005,N3,0,192460,10
7345,2019040002,N3,0,100000,10
5772,2018120010,G2,0,4,10
5782,2021010006,N2,0,0,10
7364,2022020006,N3,0,180104,10
5438,2012010001,N3,0,6547,10
5053,2022010005,N3,0,200000,10
5075,2021010006,N2,0,5519,10
5522,2021010016,N3,0,30000,10
5549,2019040002,N3,0,100000,10
5173,2018070019,N3,0,0,10
5587,2017050001,N3,0,19713,10
5273,2020030013,N3,0,0,10
5692,2017100001,N1,0,0,10
5715,2018010005,N1,0,190000,10
7111,2019100035,N1,0,313808,10
5332,2013040001,G2,0,150000,10
5345,2020030006,N3,0,9500,10
5364,2021120007,N2,0,10000,10
5391,2017100003,N1,0,32822,10
3767,2019040002,N3,0,-10600,10
3780,2022010005,N3,0,50000,10
3806,2022040003,N2,0,0,10
4489,2017090008,N3,0,-58352,10
4530,2019040002,N3,-36750.6,0,10
3953,2015080005,N3,0,0,10
3967,2022040001,N2,0,570500,10
3980,2022040003,N2,0,64503,10
4682,2022020018,N3,0,118445,10
4712,2018120001,G2,0,11800,10
4057,2013040001,G2,0,44174,10
4109,2015080005,N3,0,0,10
4805,2022040003,N2,0,0,10
6738,2017090008,N3,0,0,10
4272,2019050002,N1,0,500000,10
4308,2015080005,N3,0,0,10
4895,2021010014,N3,0,63057,10
4915,2012080003,N1,0,3703,10
4935,2011110002,N1,0,11145256,10
4436,2013040001,G2,0,324090,10
2131,2012050001,G2,-185895.22,160000,10
3138,2021110045,G2,0,78294,10
2214,2011110002,N1,0,500000,10
3155,2016010001,N2,0,3073570,10
2230,2013040001,G2,0,47972,10
2263,2017050001,N3,0,206901,10
3285,2015080005,N3,0,0,10
3317,2017090001,G2,0,51420,10
3369,2012050001,G2,0,15598,10
2520,2011110002,N1,0,44640,10
2637,2012050001,G2,0,440000,10
3475,2017050001,N3,0,729617,10
6544,2021010025,N1,0,0,10
3557,2012080003,N1,0,662628,10
3622,2021010014,N3,0,1250000,10
3685,2022020018,N3,0,1750000,10
2868,2015080005,N3,0,0,10
2912,2022040003,N2,0,0,10
7368,2021120007,N2,0,100000,10
7386,2019040002,N3,0,700000,10
7340,2019100035,N1,0,35900,10
5745,2017100003,N1,0,6945,10
7344,2017090008,N3,0,500000,10
5763,2019050002,N1,0,1570,10
5033,2020120015,N3,0,284495,10
5050,2018010005,N1,0,130000,10
5561,2013110002,N1,0,0,10
5571,2018120001,G2,0,35000,10
7062,2012050001,G2,0,25000,10
5606,2012100002,G2,0,6130,10
5236,2020080002,U2,0,71687,10
5245,2012100002,G2,0,72276,10
5641,2020030006,N3,-17858.28,24000,10
5293,2018010005,N1,0,30000,10
5682,2022040003,N2,0,18000,10
5730,2018010005,N1,0,560336,10
6809,2018020009,N3,0,0,10
3797,2020030013,N3,0,0,10
4506,2016010001,N2,0,40000,10
3928,2011110002,N1,0,128000,10
4622,2012050001,G2,0,170000,10
3973,2012050001,G2,0,75000,10
4052,2021100029,N2,0,153781,10
4722,2017100003,N1,0,12440,10
4067,2012010001,N3,0,17355,10
4115,2016010001,N2,0,237598,10
4776,2022020001,N2,0,31925,10
4795,2019050002,N1,0,46000,10
4804,2018120001,G2,0,324,10
4813,2021010014,N3,0,12043,10
4233,2018020009,N3,0,50000,10
4326,2011110002,N1,0,4889,10
4343,2022020001,N2,0,9053,10
4914,2017100003,N1,0,1197227,10
3741,2022110004,N3,0,171263,10
4452,2020030006,N3,0,0,10
2088,2017090039,N3,0,7089,10
2128,2017090039,N3,0,100000,10
3062,2015080005,N3,0,0,10
3107,2012010001,N3,0,60432,10
3146,2015080005,N3,0,0,10
2200,2021010014,N3,0,616440,10
2223,2012010001,N3,0,50000,10
3161,2017090001,G2,0,2505149,10
6455,2021110011,U2,0,127439,10
3259,2016010001,N2,0,150000,10
2387,2012050001,G2,0,10000,10
3316,2011110002,N1,0,2112804,10
3353,2017090001,G2,0,23609,10
3367,2021010004,N2,0,12000,10
3401,2015080005,N3,0,1000000,10
3424,2022020001,N2,0,50000,10
2616,2015080005,N3,0,0,10
3439,2022040003,N2,0,0,10
2655,2012010001,N3,0,2229069,10
3529,2020030006,N3,0,0,10
3589,2017090039,N3,0,75000,10
3644,2022040003,N2,0,0,10
2835,2013040001,G2,0,100000,10
2856,2021010025,N1,0,272765,10
3674,2019050002,N1,0,250000,10
2864,2012100002,G2,0,4847,10
3702,2013110002,N1,0,61240,10
